id,case_number,date,block,ucr_code,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,historical_wards,zip_code,community_area,census_tract,ward,boundary,police_district,police_beat
22017,HY370813,08/05/2015 11:49:00 PM,011XX N CENTRAL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1511,15,29.0,25.0,01A,1138796.0,1907229.0,2015,09/01/2022 03:42:17 PM,41.901558034,-87.765633246,"(41.901558034, -87.765633246)",52.0,4299.0,26.0,671.0,7.0,5.0,25.0,70.0
26970,JF354711,08/12/2022 11:17:00 PM,005XX W 95TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,2223,22,21.0,73.0,01A,1174212.0,1841887.0,2022,04/07/2023 03:39:40 PM,41.721536545,-87.637489981,"(41.721536545, -87.637489981)",18.0,21861.0,72.0,593.0,13.0,19.0,9.0,243.0
25827,JE178971,03/25/2021 03:54:00 AM,076XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,421,4,7.0,43.0,01A,1194518.0,1854864.0,2021,09/19/2022 03:41:05 PM,41.75667207,-87.562688288,"(41.75667207, -87.562688288)",43.0,22538.0,39.0,245.0,37.0,24.0,19.0,225.0
1621,HH410612,07/15/2002 06:30:00 PM,014XX W 13TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1231,12,2.0,28.0,01A,1167126.0,1894165.0,2002,09/19/2022 03:41:05 PM,41.865147839,-87.661949282,"(41.865147839, -87.661949282)",48.0,14920.0,29.0,96.0,23.0,43.0,15.0,150.0
20597,HV450944,08/28/2012 03:25:00 PM,064XX N SACRAMENTO AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,2412,24,50.0,2.0,01A,1155165.0,1942592.0,2012,09/01/2022 03:42:17 PM,41.998283492,-87.704554719,"(41.998283492, -87.704554719)",42.0,22528.0,20.0,40.0,27.0,12.0,11.0,46.0
20859,HW254987,05/01/2013 01:26:00 AM,019XX S DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,1024,10,24.0,29.0,01A,1153059.0,1890107.0,2013,09/19/2022 03:41:05 PM,41.854302497,-87.713697274,"(41.854302497, -87.713697274)",36.0,21569.0,30.0,157.0,14.0,57.0,21.0,130.0
20118,HT564486,10/28/2011 10:07:00 PM,078XX S YATES BLVD,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,414,4,7.0,43.0,01A,1193558.0,1853449.0,2011,09/01/2022 03:42:17 PM,41.752812742,-87.566252678,"(41.752812742, -87.566252678)",43.0,22538.0,39.0,420.0,37.0,24.0,19.0,222.0
2761,HK449695,06/23/2004 10:25:00 AM,045XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,GARAGE/AUTO REPAIR,True,False,2123,2,4.0,39.0,01A,1182357.0,1875074.0,2004,09/19/2022 03:41:05 PM,41.812420433,-87.606629552,"(41.812420433, -87.606629552)",1.0,4301.0,4.0,161.0,10.0,36.0,24.0,114.0
19388,HS310308,05/16/2010 10:40:00 AM,119XX S HARVARD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,True,False,522,5,34.0,53.0,01A,1176101.0,1825779.0,2010,09/19/2022 03:41:05 PM,41.677291738,-87.631052045,"(41.677291738, -87.631052045)",45.0,21861.0,50.0,60.0,22.0,19.0,10.0,267.0
24246,JB483810,10/21/2018 03:09:00 AM,001XX N LOCKWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1523,15,28.0,25.0,01A,1141019.0,1900701.0,2018,09/19/2022 03:41:05 PM,41.883603754,-87.757628691,"(41.883603754, -87.757628691)",11.0,22216.0,26.0,674.0,23.0,32.0,25.0,84.0
23314,JA282893,05/28/2017 06:41:00 PM,016XX S ST LOUIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1021,10,24.0,29.0,01A,1153308.0,1891524.0,2017,09/19/2022 03:41:05 PM,41.858185975,-87.712745747,"(41.858185975, -87.712745747)",36.0,21569.0,30.0,800.0,14.0,57.0,21.0,153.0
2793,HK483368,07/08/2004 11:30:00 PM,009XX W 71ST ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,733,7,17.0,68.0,01A,1171094.0,1857752.0,2004,09/19/2022 03:41:05 PM,41.765140839,-87.648448129,"(41.765140839, -87.648448129)",17.0,21559.0,66.0,512.0,32.0,11.0,17.0,215.0
22361,HZ172370,03/02/2016 07:48:00 PM,005XX W KINZIE ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1214,12,42.0,28.0,01A,1172517.0,1902920.0,2016,09/01/2022 03:42:17 PM,41.889054749,-87.641900009,"(41.889054749, -87.641900009)",22.0,4446.0,29.0,784.0,36.0,45.0,15.0,76.0
20798,HW142848,02/04/2013 01:45:00 PM,041XX W 30TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1031,10,22.0,30.0,01A,1149102.0,1884385.0,2013,09/01/2022 03:42:17 PM,41.838678033,-87.728369128,"(41.838678033, -87.728369128)",14.0,21569.0,32.0,248.0,28.0,57.0,21.0,167.0
3998,HN230717,03/16/2007 11:05:00 PM,001XX W 102ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,511,5,9.0,49.0,01A,1177292.0,1837327.0,2007,09/19/2022 03:41:05 PM,41.708954417,-87.626345707,"(41.708954417, -87.626345707)",30.0,21861.0,45.0,569.0,43.0,19.0,10.0,250.0
24256,JB492681,10/27/2018 06:51:00 PM,020XX E 95TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,431,4,7.0,51.0,01A,1191647.0,1842382.0,2018,09/19/2022 03:41:05 PM,41.722490414,-87.573613605,"(41.722490414, -87.573613605)",43.0,21202.0,48.0,252.0,37.0,25.0,19.0,249.0
3445,HL785364,12/14/2005 04:00:00 PM,056XX W WASHINGTON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1513,15,29.0,25.0,01A,1138461.0,1900176.0,2005,09/19/2022 03:41:05 PM,41.882209791,-87.76703474,"(41.882209791, -87.76703474)",52.0,22216.0,26.0,618.0,7.0,32.0,25.0,99.0
1986,HJ145434,01/25/2003 08:28:00 PM,044XX W ROOSEVELT RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1131,11,24.0,29.0,01A,1147069.0,1894336.0,2003,09/19/2022 03:41:05 PM,41.866023916,-87.735575126,"(41.866023916, -87.735575126)",36.0,21569.0,30.0,98.0,14.0,57.0,21.0,155.0
3366,HL648026,10/02/2005 02:36:00 AM,054XX N WINTHROP AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2023,20,48.0,77.0,01A,1167890.0,1936228.0,2005,09/01/2022 03:42:17 PM,41.980554579,-87.657928425,"(41.980554579, -87.657928425)",40.0,22616.0,76.0,160.0,16.0,15.0,2.0,47.0
26785,JF257239,05/27/2022 07:22:00 AM,035XX W POLK ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1133,11,24.0,27.0,01A,1152843.0,1896140.0,2022,09/19/2022 03:41:05 PM,41.87086201,-87.714330429,"(41.87086201, -87.714330429)",36.0,21572.0,28.0,685.0,14.0,30.0,16.0,141.0
1098,G572812,09/24/2001 02:56:00 PM,003XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1132,11,28.0,26.0,01A,1149775.0,1898304.0,2001,09/19/2022 03:41:05 PM,41.876860431,-87.725537965,"(41.876860431, -87.725537965)",11.0,21572.0,27.0,736.0,23.0,30.0,16.0,142.0
27381,JG183880,03/13/2023 12:38:00 PM,058XX S WESTERN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,824,8,16.0,63.0,01A,1161368.0,1865971.0,2023,03/20/2023 03:41:33 PM,41.787901896,-87.683869446,"(41.787901896, -87.683869446)",19.0,22257.0,61.0,112.0,2.0,23.0,13.0,269.0
19800,HT188442,03/04/2011 03:30:00 PM,025XX E 116TH ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,434,4,10.0,51.0,01A,1194721.0,1828610.0,2011,09/01/2022 03:42:17 PM,41.684623652,-87.562805495,"(41.684623652, -87.562805495)",47.0,21202.0,48.0,174.0,47.0,25.0,19.0,255.0
3763,HM576211,09/01/2006 09:05:00 PM,009XX N DRAKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1121,11,27.0,23.0,01A,1152541.0,1906032.0,2006,09/19/2022 03:41:05 PM,41.898012655,-87.715177582,"(41.898012655, -87.715177582)",41.0,4299.0,24.0,423.0,46.0,5.0,16.0,65.0
4766,HP597541,09/28/2008 06:02:00 PM,079XX S CLYDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,414,4,8.0,46.0,01A,1191577.0,1852777.0,2008,09/19/2022 03:41:05 PM,41.751016954,-87.573533858,"(41.751016954, -87.573533858)",9.0,21202.0,42.0,507.0,35.0,25.0,19.0,222.0
24123,JB386778,08/09/2018 09:25:00 PM,035XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,212,2,4.0,36.0,01A,1181368.0,1881512.0,2018,09/19/2022 03:41:05 PM,41.830109681,-87.610058377,"(41.830109681, -87.610058377)",1.0,4301.0,2.0,582.0,10.0,36.0,24.0,101.0
2463,HJ676387,10/21/2003 04:45:00 AM,066XX W 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,812,8,23.0,64.0,01A,1133013.0,1862011.0,2003,09/01/2022 03:42:17 PM,41.777575638,-87.787929901,"(41.777575638, -87.787929901)",35.0,22268.0,62.0,335.0,15.0,7.0,13.0,272.0
26336,JE389798,09/28/2021 01:50:00 AM,064XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,312,3,20.0,42.0,01A,1180025.0,1862499.0,2021,09/01/2022 03:42:17 PM,41.777967289,-87.615568353,"(41.777967289, -87.615568353)",53.0,22260.0,9.0,332.0,4.0,60.0,18.0,277.0
27595,JG320179,06/28/2023 11:04:00 PM,036XX N KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,1733,17,33.0,16.0,01A,1154405.0,1924119.0,2023,07/06/2023 03:47:11 PM,41.947607802,-87.707846683,"(41.947607802, -87.707846683)",2.0,21538.0,16.0,372.0,20.0,39.0,1.0,23.0
22907,HZ451210,10/31/2016 01:01:00 PM,003XX E 81ST ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,623,6,6.0,44.0,01A,1179611.0,1851364.0,2016,09/19/2022 03:41:05 PM,41.747421126,-87.617425815,"(41.747421126, -87.617425815)",31.0,21546.0,40.0,406.0,32.0,61.0,20.0,228.0
2611,HK206612,02/26/2004 10:35:00 PM,018XX S LAFLIN ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,1222,12,25.0,31.0,01A,1166665.0,1891065.0,2004,09/01/2022 03:42:17 PM,41.856651049,-87.663730374,"(41.856651049, -87.663730374)",8.0,14920.0,33.0,270.0,26.0,43.0,15.0,150.0
24712,JC410722,08/28/2019 01:42:00 PM,024XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1135,11,28.0,28.0,01A,1160322.0,1897296.0,2019,09/01/2022 03:42:17 PM,41.873882904,-87.686840358,"(41.873882904, -87.686840358)",48.0,21184.0,29.0,756.0,23.0,28.0,16.0,146.0
24761,JC444497,09/22/2019 11:52:00 PM,030XX N KIMBALL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1412,14,35.0,21.0,01A,1153196.0,1919980.0,2019,09/19/2022 03:41:05 PM,41.936274201,-87.712400898,"(41.936274201, -87.712400898)",15.0,21538.0,22.0,55.0,12.0,39.0,7.0,168.0
966,G433824,07/24/2001 12:37:00 PM,029XX S FEDERAL ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA GROUNDS,True,False,133,1,3.0,35.0,01A,1176116.0,1885609.0,2001,09/19/2022 03:41:05 PM,41.841471897,-87.629204627,"(41.841471897, -87.629204627)",12.0,21194.0,1.0,377.0,9.0,40.0,22.0,163.0
1763,HH653019,09/17/2002 05:30:00 AM,012XX N BURLING ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA STAIRWELL,True,False,1822,18,27.0,8.0,01A,1170876.0,1908423.0,2002,09/01/2022 03:42:17 PM,41.904191444,-87.647764877,"(41.904191444, -87.647764877)",41.0,22620.0,37.0,108.0,46.0,54.0,14.0,199.0
20448,HV324883,06/08/2012 04:43:00 PM,051XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,934,9,16.0,61.0,01A,1169523.0,1870742.0,2012,09/01/2022 03:42:17 PM,41.800821127,-87.653830052,"(41.800821127, -87.653830052)",19.0,14924.0,59.0,791.0,4.0,37.0,23.0,127.0
25477,JD371894,09/18/2020 10:00:00 PM,057XX W MIDWAY PARK,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1512,15,29.0,25.0,01A,1137947.0,1902652.0,2020,09/19/2022 03:41:05 PM,41.889013548,-87.768862373,"(41.889013548, -87.768862373)",52.0,22216.0,26.0,672.0,7.0,32.0,25.0,85.0
4611,HP429814,07/02/2008 08:18:00 PM,074XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,733,7,17.0,68.0,01A,1169937.0,1855596.0,2008,09/19/2022 03:41:05 PM,41.7592497,-87.652751399,"(41.7592497, -87.652751399)",17.0,21559.0,66.0,512.0,31.0,11.0,17.0,215.0
23060,JA100278,01/01/2017 06:18:00 AM,046XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1113,11,28.0,25.0,01A,1145395.0,1899159.0,2017,09/01/2022 03:42:17 PM,41.879290642,-87.741598513,"(41.879290642, -87.741598513)",11.0,22216.0,26.0,69.0,23.0,32.0,16.0,90.0
3660,HM443007,06/28/2006 09:50:00 PM,084XX S RHODES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,632,6,6.0,44.0,01A,1181267.0,1849222.0,2006,09/19/2022 03:41:05 PM,41.741505268,-87.611423652,"(41.741505268, -87.611423652)",31.0,21546.0,40.0,140.0,32.0,61.0,20.0,241.0
25342,JD306704,07/23/2020 12:21:00 AM,014XX E 67TH ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,True,False,321,3,5.0,42.0,01A,1186958.0,1860855.0,2020,09/19/2022 03:41:05 PM,41.773294408,-87.590204175,"(41.773294408, -87.590204175)",32.0,22260.0,39.0,134.0,33.0,60.0,18.0,212.0
2461,HJ726791,10/30/2003 01:05:00 AM,049XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1533,15,24.0,25.0,01A,1143653.0,1896880.0,2003,09/19/2022 03:41:05 PM,41.873069563,-87.748051988,"(41.873069563, -87.748051988)",36.0,22216.0,26.0,61.0,7.0,32.0,25.0,137.0
22715,HZ398962,08/19/2016 06:11:00 PM,076XX S LAFAYETTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,623,6,6.0,69.0,01A,1177170.0,1854155.0,2016,09/19/2022 03:41:05 PM,41.755135344,-87.626286245,"(41.755135344, -87.626286245)",31.0,21554.0,67.0,495.0,32.0,59.0,20.0,228.0
1895,HH337462,12/04/2002 05:46:00 PM,029XX W FLOURNOY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1135,11,2.0,27.0,01A,1156974.0,1896894.0,2002,09/19/2022 03:41:05 PM,41.872848316,-87.69914356,"(41.872848316, -87.69914356)",48.0,21184.0,28.0,714.0,23.0,28.0,16.0,146.0
26117,JE305760,07/18/2021 04:41:00 PM,017XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,611,6,17.0,71.0,01A,1166254.0,1852313.0,2021,09/19/2022 03:41:05 PM,41.750319855,-87.66634276,"(41.750319855, -87.66634276)",18.0,21554.0,70.0,574.0,31.0,59.0,20.0,231.0
3601,HM363546,05/21/2006 02:14:00 AM,045XX W DIVERSEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2521,25,31.0,20.0,01A,1145821.0,1918234.0,2006,09/19/2022 03:41:05 PM,41.931626396,-87.739549467,"(41.931626396, -87.739549467)",7.0,22615.0,21.0,411.0,17.0,21.0,6.0,176.0
22163,HY483064,10/31/2015 01:11:00 AM,078XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,421,4,7.0,43.0,01A,1197940.0,1853912.0,2015,09/19/2022 03:41:05 PM,41.753974914,-87.550179329,"(41.753974914, -87.550179329)",43.0,22538.0,39.0,421.0,37.0,24.0,19.0,225.0
20994,HW371795,07/21/2013 01:42:00 AM,071XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,734,7,17.0,67.0,01A,1166911.0,1857552.0,2013,09/19/2022 03:41:05 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)",17.0,22257.0,65.0,433.0,31.0,23.0,17.0,7.0
27414,JG214052,04/07/2023 10:18:00 AM,007XX N ST LOUIS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1121,11,27.0,23.0,01A,1152912.0,1904796.0,2023,04/14/2023 03:41:07 PM,41.894613608,-87.713847704,"(41.894613608, -87.713847704)",41.0,21572.0,24.0,584.0,46.0,30.0,16.0,65.0
3065,HL224566,03/09/2005 04:46:00 PM,022XX S SAWYER AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1024,10,22.0,30.0,01A,1155042.0,1888945.0,2005,09/19/2022 03:41:05 PM,41.851074338,-87.706449961,"(41.851074338, -87.706449961)",36.0,21569.0,32.0,291.0,1.0,57.0,21.0,130.0
21502,HX375246,08/05/2014 04:30:00 PM,072XX S MORGAN ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,733,7,6.0,68.0,01A,1170897.0,1856795.0,2014,09/19/2022 03:41:05 PM,41.762519013,-87.64919809,"(41.762519013, -87.64919809)",17.0,21559.0,66.0,512.0,32.0,11.0,17.0,215.0
20755,HW105881,01/05/2013 03:52:00 PM,055XX S LOOMIS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,713,7,16.0,67.0,01A,1167943.0,1867949.0,2013,09/01/2022 03:42:17 PM,41.793190941,-87.659704705,"(41.793190941, -87.659704705)",19.0,22257.0,65.0,297.0,2.0,23.0,17.0,266.0
23180,JA176457,03/06/2017 03:26:00 AM,065XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,725,7,17.0,67.0,01A,1167789.0,1861428.0,2017,09/19/2022 03:41:05 PM,41.775299831,-87.660456534,"(41.775299831, -87.660456534)",17.0,22257.0,65.0,279.0,2.0,23.0,17.0,204.0
4179,HN497238,07/29/2007 11:13:00 PM,009XX N LAWLER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1531,15,37.0,25.0,01A,1142518.0,1905859.0,2007,09/19/2022 03:41:05 PM,41.897730194,-87.751995844,"(41.897730194, -87.751995844)",4.0,4299.0,26.0,585.0,45.0,5.0,25.0,69.0
1902,HH822917,12/07/2002 02:45:00 AM,092XX S BLACKSTONE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,413,4,8.0,48.0,01A,1187728.0,1844037.0,2002,09/19/2022 03:41:05 PM,41.727125922,-87.587915691,"(41.727125922, -87.587915691)",9.0,21546.0,44.0,491.0,35.0,61.0,19.0,246.0
25764,JE136346,02/08/2021 07:44:00 PM,073XX S DANTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,324,3,8.0,43.0,01A,1187140.0,1856680.0,2021,09/01/2022 03:42:17 PM,41.761833522,-87.58966934,"(41.761833522, -87.58966934)",32.0,21546.0,39.0,451.0,35.0,61.0,18.0,217.0
23917,JB243882,04/30/2018 01:48:00 PM,013XX W 13TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1233,12,25.0,28.0,01A,1167742.0,1894186.0,2018,09/01/2022 03:42:17 PM,41.865192223,-87.659687336,"(41.865192223, -87.659687336)",48.0,14920.0,29.0,96.0,26.0,43.0,15.0,150.0
22826,HZ461567,10/05/2016 03:05:00 AM,080XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,611,6,21.0,71.0,01A,1166742.0,1851352.0,2016,09/19/2022 03:41:05 PM,41.74767234,-87.664581873,"(41.74767234, -87.664581873)",18.0,21554.0,70.0,574.0,13.0,59.0,20.0,231.0
1209,G680485,11/12/2001 03:35:00 AM,028XX W FIFTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1124,11,2.0,27.0,01A,1157421.0,1899780.0,2001,09/01/2022 03:42:17 PM,41.880758708,-87.697423905,"(41.880758708, -87.697423905)",48.0,21184.0,28.0,51.0,46.0,28.0,16.0,123.0
4337,HN719228,11/21/2007 02:20:00 AM,011XX N KEDVALE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1111,11,37.0,23.0,01A,1148510.0,1907200.0,2007,09/19/2022 03:41:05 PM,41.901296514,-87.729953019,"(41.901296514, -87.729953019)",4.0,4299.0,24.0,99.0,45.0,5.0,16.0,68.0
27102,JF429614,10/10/2022 07:00:00 PM,059XX N WASHTENAW AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,2011,20,40.0,2.0,01A,1157263.0,1939308.0,2022,10/17/2022 03:41:22 PM,41.989229525,-87.696926632,"(41.989229525, -87.696926632)",46.0,4450.0,20.0,15.0,24.0,50.0,2.0,57.0
22148,HY463786,10/16/2015 01:35:00 AM,082XX S EVANS AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,631,6,6.0,44.0,01A,1182661.0,1850515.0,2015,09/19/2022 03:41:05 PM,41.745021199,-87.606276125,"(41.745021199, -87.606276125)",31.0,21546.0,40.0,11.0,32.0,61.0,20.0,235.0
25496,JD380448,09/27/2020 01:05:00 AM,116XX S PRAIRIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,532,5,9.0,53.0,01A,1180006.0,1827560.0,2020,09/19/2022 03:41:05 PM,41.682090833,-87.616704418,"(41.682090833, -87.616704418)",30.0,21861.0,50.0,229.0,43.0,19.0,10.0,219.0
26917,JF324638,07/20/2022 12:35:00 PM,033XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1134,11,24.0,27.0,01A,1154374.0,1897169.0,2022,09/01/2022 03:42:17 PM,41.873655262,-87.708682067,"(41.873655262, -87.708682067)",36.0,21572.0,28.0,765.0,14.0,30.0,16.0,140.0
26200,JE337108,08/14/2021 12:39:00 PM,012XX N PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2534,25,37.0,23.0,01A,1149487.0,1908187.0,2021,09/19/2022 03:41:05 PM,41.903986029,-87.726338723,"(41.903986029, -87.726338723)",41.0,4299.0,24.0,286.0,45.0,5.0,6.0,194.0
23298,JA265489,05/17/2017 01:19:00 AM,051XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1533,15,28.0,25.0,01A,1141995.0,1899535.0,2017,09/01/2022 03:42:17 PM,41.880386082,-87.754073591,"(41.880386082, -87.754073591)",11.0,22216.0,26.0,696.0,23.0,32.0,25.0,137.0
26798,JF262310,05/31/2022 01:08:00 PM,060XX S RACINE AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,713,7,16.0,67.0,01A,1169352.0,1864806.0,2022,09/19/2022 03:41:05 PM,41.78453577,-87.654629028,"(41.78453577, -87.654629028)",19.0,22257.0,65.0,278.0,2.0,23.0,17.0,266.0
23761,JB101043,01/01/2018 10:40:00 PM,081XX S STONY ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,411,4,8.0,45.0,01A,1188344.0,1851279.0,2018,09/19/2022 03:41:05 PM,41.746984035,-87.585428696,"(41.746984035, -87.585428696)",9.0,21202.0,41.0,431.0,35.0,25.0,19.0,224.0
1786,HH679276,09/29/2002 04:40:00 AM,058XX W IOWA ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1511,15,29.0,25.0,01A,1137376.0,1905410.0,2002,09/19/2022 03:41:05 PM,41.896592139,-87.770892949,"(41.896592139, -87.770892949)",52.0,4299.0,26.0,671.0,7.0,5.0,25.0,70.0
19737,HT101536,01/02/2011 01:39:00 AM,001XX W 75TH ST,110,HOMICIDE,FIRST DEGREE MURDER,CLUB,True,False,623,6,6.0,69.0,01A,1176502.0,1855255.0,2011,09/19/2022 03:41:05 PM,41.758168911,-87.628701252,"(41.758168911, -87.628701252)",31.0,21554.0,67.0,495.0,32.0,59.0,20.0,228.0
20310,HV197452,03/14/2012 05:44:00 PM,085XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,423,4,7.0,46.0,01A,1194649.0,1848775.0,2012,09/19/2022 03:41:05 PM,41.739960146,-87.562408141,"(41.739960146, -87.562408141)",43.0,21202.0,42.0,478.0,37.0,25.0,19.0,238.0
3692,HM474626,07/14/2006 10:28:00 AM,074XX S LOOMIS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,RAILROAD PROPERTY,False,False,734,7,17.0,67.0,01A,1168285.0,1855458.0,2006,09/19/2022 03:41:05 PM,41.758906715,-87.658809886,"(41.758906715, -87.658809886)",17.0,22257.0,65.0,432.0,31.0,23.0,17.0,216.0
20824,HW194557,03/16/2013 12:13:00 PM,003XX E 43RD ST,110,HOMICIDE,FIRST DEGREE MURDER,"CTA ""L"" PLATFORM",True,False,213,2,3.0,38.0,01A,1178941.0,1876568.0,2013,09/19/2022 03:41:05 PM,41.816598679,-87.619113763,"(41.816598679, -87.619113763)",12.0,4301.0,4.0,163.0,9.0,36.0,24.0,102.0
26084,JE294662,07/08/2021 02:37:00 PM,039XX S PRINCETON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,925,9,3.0,37.0,01A,1175075.0,1878933.0,2021,09/19/2022 03:41:05 PM,41.823175752,-87.633224378,"(41.823175752, -87.633224378)",12.0,14924.0,3.0,189.0,9.0,37.0,23.0,106.0
27359,JG166017,02/25/2023 11:24:00 PM,034XX W 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,OFFICE,False,False,835,8,18.0,70.0,01A,1154990.0,1852033.0,2023,03/04/2023 03:40:58 PM,41.749783691,-87.707626984,"(41.749783691, -87.707626984)",6.0,4300.0,69.0,498.0,30.0,8.0,13.0,226.0
3438,HL772875,12/05/2005 05:39:00 PM,005XX W 115TH ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,2233,22,34.0,49.0,01A,1174803.0,1828635.0,2005,09/19/2022 03:41:05 PM,41.685157985,-87.635718461,"(41.685157985, -87.635718461)",45.0,21861.0,50.0,255.0,22.0,19.0,10.0,220.0
4880,HP746649,12/22/2008 09:09:00 PM,030XX S AVERS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1031,10,22.0,30.0,01A,1151190.0,1884132.0,2008,09/19/2022 03:41:05 PM,41.837943156,-87.72071375,"(41.837943156, -87.72071375)",14.0,21569.0,32.0,234.0,28.0,57.0,21.0,167.0
